match_id,winning_team,mid_boss.team_claimed,1,2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19,20,25,27,31,35,50,52,58,60,63,64,65,66,67,69,72,76,77,79,80,81
84031381,Team0,0,0,0,-11733,0,13517,0,0,15177,10505,-13687,13682,0,0,12910,-11176,11743,-13303,0,0,-12609,0,0,0,0,0,0,0,0,0,0,0,0,0,-11176,0,0,0,0
84031406,Team0,0,0,12563,0,-14352,0,0,0,0,11848,0,-12901,0,0,0,0,-11961,0,-12368,12157,0,-11813,12213,14266,0,0,0,0,15948,0,0,0,0,0,-12869,0,0,0,0
84031463,Team0,0,0,0,0,13933,12721,0,13356,0,0,-11073,0,0,0,0,0,0,0,12124,0,-11323,-12099,0,-15713,0,0,0,12383,0,-12827,0,0,0,0,13786,0,0,0,-13895
84031479,Team0,0,0,0,0,0,0,14098,0,0,-8736,0,0,-11471,11362,0,0,0,12839,0,0,12229,0,0,0,0,0,0,-16382,0,-14263,-13758,13177,0,0,16394,0,0,-15722,0
84031490,Team1,0,0,-12503,0,0,14836,0,19096,0,-12882,0,-13515,0,0,0,0,-13095,0,0,0,-12852,0,0,-12103,12049,0,0,16929,0,0,0,0,14602,0,0,0,0,15746,0
84031506,Team1,0,-17426,0,13363,0,0,16574,0,-17772,0,0,0,0,0,0,-15001,0,13625,0,0,14714,0,0,-14725,-14826,0,0,0,0,0,-16772,8900,0,0,0,0,0,0,15634
84031547,Team1,0,0,18374,0,0,0,11286,-14388,-14619,0,0,0,0,0,0,10864,0,0,0,0,0,10386,18230,0,-15728,0,0,-14737,13582,0,-15326,0,0,0,0,-14210,0,0,0
84031556,Team0,0,0,-13076,0,0,0,0,0,-11225,0,0,0,0,15255,0,0,0,12876,0,14560,-13111,13005,-12531,0,0,-13041,13076,14539,0,0,-12613,0,0,0,0,0,0,0,0
84031571,Team0,0,0,-14624,0,0,13936,13951,0,0,-11838,13775,-16651,0,14427,0,0,0,0,0,0,0,-12076,-12278,0,0,0,0,14588,13524,0,-15977,0,0,0,0,0,0,0,0
84031578,Team0,0,0,0,0,0,0,0,0,0,0,0,-13140,12139,10539,0,-13506,-15192,-13249,11909,13675,14628,-12543,0,0,0,-12457,0,0,10931,0,0,0,0,0,0,0,0,0,0
84031613,Team0,0,-11218,12642,0,-12189,0,0,0,0,0,0,15005,0,0,12851,-13103,10917,-11417,11889,0,0,-11606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11498,11409,0
84031615,Team0,0,0,-13902,0,0,0,0,-11742,15537,0,12742,18119,0,0,-13288,0,-14906,13373,0,0,0,10607,0,0,12922,0,0,0,-13026,0,0,0,0,0,0,0,0,0,-13386
84031627,Team1,0,0,0,-12615,0,15300,-16696,0,0,-15074,0,14010,0,13242,-14678,0,-18986,0,11217,0,0,0,0,0,0,0,0,0,14041,14543,0,0,0,0,0,-13881,0,0,0
84031640,Team0,0,0,-11691,13657,14147,0,0,0,0,0,0,0,0,11237,0,0,0,-11589,0,11772,0,-11338,0,0,-13826,0,0,0,0,0,0,-10723,0,0,0,-14851,12974,0,11381
84031642,Team0,0,0,0,0,0,0,0,0,16323,14237,0,0,0,0,14375,0,0,0,0,13854,14391,0,0,-14529,0,0,-12841,14430,-10783,-16962,-17793,0,0,0,0,0,0,0,-9855
84031643,Team0,0,0,0,0,-14190,0,17328,0,-13253,0,13296,-14185,0,0,0,0,-12384,13499,0,0,15842,-11701,0,0,0,0,15997,13768,-15919,0,0,0,0,0,0,0,0,0,0
84031680,Team1,0,0,0,0,11594,0,-16422,13708,0,10698,0,0,0,13034,0,-12792,0,0,0,-12198,0,13356,0,0,0,0,0,12250,0,0,-10740,-10436,0,0,0,-12757,0,0,0
84031687,Team1,0,-11509,0,0,0,0,0,0,0,0,0,-12046,0,12948,0,-11568,-12761,0,0,-12000,0,-11332,0,9638,0,0,0,0,11973,0,14196,14309,0,0,0,0,0,0,13371
84031719,Team0,0,0,0,0,0,-11917,14700,0,0,0,-11481,-13231,13636,-12847,0,0,0,17247,0,0,0,0,0,0,0,0,-9097,0,0,-10839,0,0,0,16983,0,14840,14070,0,0
84031828,Team0,0,-14437,13905,0,0,13816,0,0,-12806,0,13188,12527,0,0,0,-12870,-13967,0,0,-12970,0,0,0,20902,0,0,0,0,-12307,0,0,0,0,0,0,13818,0,0,0
84031855,Team0,0,16321,0,0,0,0,-17109,12573,-4287,0,0,0,0,0,13939,11893,0,-12832,0,0,0,13354,-15109,0,0,0,0,0,0,-15168,18654,0,0,0,0,0,0,0,-13198
84031885,Team0,0,14268,-13449,14134,0,0,0,0,11518,0,0,0,-12524,0,0,0,16511,0,0,0,-13814,13561,0,0,0,0,0,0,15200,-13680,-13757,-14557,0,0,0,0,0,0,0
84031901,Team1,0,13653,0,0,-12876,14416,0,0,0,0,8949,0,0,0,0,-10822,0,0,-13899,0,0,10066,0,0,0,0,-16527,0,13511,0,-12119,-13125,0,0,11595,0,0,0,0
84031915,Team0,0,0,14983,0,0,0,-18665,-16424,0,12827,0,14761,0,0,-13520,0,-12725,0,-12803,0,0,12831,0,0,-13918,0,0,0,0,0,0,0,0,13069,0,0,0,13330,0
84031989,Team1,0,0,0,0,-13078,11553,0,0,0,0,-11276,-17778,0,-12575,0,0,0,-15598,0,0,14653,11202,0,11887,0,0,0,0,0,12332,0,11154,-11447,0,0,0,0,0,0
84032034,Team1,0,0,0,0,0,0,-12318,0,0,13091,0,0,0,14363,12299,-12588,0,-12523,0,0,0,-11456,0,0,0,13857,-13482,0,0,16033,-16019,0,0,0,0,12495,0,0,0
84032059,Team1,0,11297,13492,0,-15128,0,0,0,0,0,11175,0,0,0,0,0,0,10423,0,0,0,-12754,0,0,0,0,0,0,-11134,0,0,-12460,11700,-14001,-12227,0,0,0,13380
84032077,Team1,0,0,14593,10882,0,0,0,0,-11490,0,10182,-13406,-11818,0,11929,0,13553,-11799,0,-13966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13127,0,0,14774
84032137,Team1,0,14894,13628,0,0,0,12054,13668,0,0,0,0,0,0,0,-15026,14213,-14480,-11945,0,0,0,0,0,0,0,0,-11702,11241,0,-15246,0,0,0,-13475,0,0,0,0
84062396,Team0,0,15121,0,0,0,0,0,-12194,0,0,0,13469,-16082,13248,0,0,0,-12164,0,0,13606,0,0,0,0,-12926,0,0,0,-13376,16371,14625,0,0,0,0,0,0,-14384
84062422,Team1,0,-11386,12165,0,0,0,0,0,0,0,-11948,-9777,11374,-15589,0,-14294,0,17871,12477,0,0,0,0,0,0,0,0,0,0,16861,-12670,0,0,0,0,0,0,15456,0
84062451,Team1,0,13494,17975,0,0,0,0,0,0,-12616,0,-12933,0,-16245,0,0,0,12194,0,0,-17090,12607,0,-18519,0,0,0,0,12433,0,0,0,12990,0,0,-11774,0,0,0
84062470,Team1,0,14679,12242,0,14452,0,0,0,0,0,0,0,-11588,0,0,0,0,-15582,-12609,-13438,0,-13248,0,-15289,0,0,11445,0,0,0,0,0,0,11081,11216,0,0,0,0
84062492,Team1,0,0,-14703,12265,0,0,0,0,0,0,0,0,-13751,15037,0,0,0,9524,0,0,0,-14330,-12430,0,0,0,0,13926,0,-13155,-10855,0,0,11110,0,0,13218,0,0
84062493,Team1,0,0,11222,0,12056,10707,0,11064,-13867,0,0,-12284,10716,0,0,0,0,0,0,0,0,0,-10727,0,-11102,0,0,0,10485,0,-14278,0,0,0,0,0,0,-14547,0
84062516,Team0,0,0,0,-10792,0,-14685,0,-11063,-9959,0,12105,14286,0,13138,0,0,0,14059,0,0,-13727,13793,0,14508,-11584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84062519,Team0,0,-11635,-10071,12905,0,-13982,0,0,0,0,0,0,0,-14750,0,0,0,12784,0,0,0,0,0,0,14936,0,0,0,-11148,0,0,0,13823,0,-13231,0,0,13437,12928
84062610,Team0,0,0,0,11283,-10978,-11775,18355,0,0,0,0,0,0,0,0,-15168,13583,0,0,0,0,0,0,0,13921,0,0,-13792,11628,0,-15634,-12080,0,0,0,15970,0,0,0
84062629,Team1,0,0,0,-13891,-15028,0,13600,0,0,0,0,0,11308,-16259,0,0,0,0,0,-15156,-13090,0,0,12063,0,16410,10419,16663,0,0,0,-13482,0,0,0,0,0,0,0
