learning_rate,n_estimators,min_samples_leaf,min_samples_split,mean_test_score,std_test_score,rank_test_score
0.06356369972275985,404,227,11,0.6269587185693689,0.01489730570615534,1
0.15919198574547047,276,84,10,0.6253466132296337,0.012994453672364655,2
0.053501449750505296,491,220,7,0.6248868431146912,0.01578712971833872,3
0.2863865314005367,176,221,3,0.6244289247781173,0.012872587367569356,4
0.137198323252592,284,236,2,0.6244283956985834,0.01519072247358043,5
0.0967899563953855,413,250,3,0.6239657156462044,0.012086897318185519,6
0.07645494578351168,400,102,10,0.6239628057087682,0.0123524185744781,7
0.1576604886128236,228,210,8,0.6237397986852373,0.021209140488880337,8
0.11459606310270676,159,231,3,0.6237390050659366,0.01634622140259952,9
0.44119314610310434,359,238,6,0.6237334497308308,0.01163283037665203,10
0.12372306313789144,229,107,7,0.6237334497308307,0.010586311970019998,11
0.2781420853257249,191,255,5,0.6235035646733595,0.007688194166496555,12
0.12099660999779625,336,241,9,0.6232784413316932,0.013150897611085701,13
0.15632862077707319,505,92,3,0.623275002314723,0.015132568426275791,14
0.5121921230174228,266,208,6,0.6230440590981839,0.015103484892024096,15
0.4923144590810437,292,102,3,0.6228149676600135,0.016944628932554235,16
0.08130386066939328,231,204,8,0.6225882570797455,0.017002206826801012,17
0.2647903130604507,199,215,3,0.6225866698411439,0.01074524031153892,18
0.06150834497905575,479,219,3,0.6225850826025423,0.013737062679272332,19
0.10898252241110147,464,203,3,0.6223591656415751,0.014194802553030423,20
0.46852755108823996,299,104,4,0.6221258415671336,0.012458648163812478,21
0.3718137017947002,188,42,8,0.6221258415671336,0.009328557305690524,21
0.1796792047613266,161,195,9,0.6212068304167824,0.0198364661005278,23
0.23866386394164116,303,223,2,0.6212063013372485,0.011544953711951531,24
0.3350722882509079,315,227,2,0.6209801198365145,0.01120930819908296,25
0.444159417636657,115,245,11,0.620977474438845,0.014501150537876508,26
0.22549084391033136,157,124,8,0.6209721836435061,0.018350228183552794,27
0.13161042131929757,292,242,6,0.6207486475404416,0.01422862977155457,28
0.11085277095523156,304,248,5,0.6207483830006746,0.01335352273577319,29
0.08778273787686186,402,199,5,0.6207449439837043,0.019138226996440074,30
0.34247848478851717,445,69,9,0.6207409758872002,0.017383799981689544,31
0.1391925818244006,224,24,10,0.6205161170853009,0.01615081584945338,32
0.130872310482824,281,174,10,0.6205137362273984,0.01610634178547089,33
0.30424828797462933,72,103,10,0.6205134716876315,0.007608281359465484,34
0.2892075274803256,343,217,7,0.6202880838061982,0.014630063550763342,35
0.035392841999972474,381,53,3,0.6202857029482958,0.014487627212291635,36
0.10761385033605322,320,226,3,0.620284644789228,0.01326264654776521,37
0.08515431835526117,203,109,11,0.620284115709694,0.014965218469516949,38
0.06924036960661226,490,10,11,0.6200592569077947,0.016732517712195596,39
0.14023122472961613,234,104,11,0.6200497334761848,0.011601265946518665,40
0.19462344805431067,173,186,2,0.6198277846117218,0.020017773188259837,41
0.23094964829561987,315,180,9,0.6198277846117218,0.014712083703751804,41
0.194583723745814,310,141,11,0.6198198484187135,0.017249095571447253,43
0.0680448230286684,237,248,3,0.6195994867928521,0.01774900602307456,44
0.21965912832500695,497,225,2,0.6195973704747166,0.012158674404000355,45
0.09949924289172425,235,202,4,0.6195965768554158,0.017772630853716723,46
